RR,SAP,MAP,MCBv,RESP
0.911379992961884,142.996429443359,93.5691528320312,101.829490661621,2563
0.953315019607544,146.228546142578,95.7556381225586,106.670783996582,2348
1.10000395774841,147.501815795898,92.8605194091797,100.845008850098,2140
0.935782015323639,143.290267944336,93.2180252075195,98.8637542724609,2530
0.842135012149811,144.955291748047,98.0881423950195,101.510238647461,2656
1.0689400434494,149.656555175781,95.6427536010742,96.0139617919922,2347
1.12378001213074,148.970962524414,93.2846069335938,92.3711124016384,2035
1.00534403324127,144.465576171875,93.1440277099609,92.9829131892582,2661
0.921212017536163,144.171752929688,95.1621475219727,96.4274063110352,2656
0.947143971920013,146.71826171875,97.2526550292969,100.61107635498,2395
0.900855004787445,147.501815795898,97.9997253417969,101.887336730957,2083
0.859263002872467,146.228546142578,99.1987380981445,101.02042388916,2363
0.87942099571228,148.970962524414,100.379180908203,100.357208251953,2811
0.980078995227814,151.615417480469,99.9224624633789,97.9280319213867,2313
1.00704896450043,151.517471313477,99.1406402587891,97.1990536200094,1914
0.96151202917099,148.970962524414,98.3299713134766,98.4016723632812,2589
0.921141982078552,147.893585205078,99.4313049316406,100.574813842773,2590
0.949548006057739,149.950393676758,99.1325531005859,102.244636535645,2414
1.00034701824188,150.44010925293,98.1048049926758,100.434967041016,2123
0.931675970554352,147.207977294922,97.8123779296875,100.40901184082,2359
0.887399017810822,147.697692871094,99.2606048583984,102.866004943848,2816
0.9410520195961,151.419525146484,100.076591491699,105.322563171387,2413
0.980835020542145,151.419525146484,99.4000625610352,104.519996643066,2065
0.935302972793579,149.460678100586,98.2838516235352,103.810211181641,2378
0.872289001941681,147.99153137207,99.609260559082,103.658363342285,2777
0.906845986843109,150.929809570312,99.8248672485352,105.432502746582,2423
0.989273011684418,151.909240722656,98.6826248168945,103.283134460449,2268
0.979672014713287,149.950393676758,97.4774932861328,101.362442016602,2112
0.912006974220276,146.522384643555,97.3004531860352,101.223899841309,2842
0.907368004322052,148.77507019043,98.2042999267578,103.150756835938,2520
0.964276015758514,150.733932495117,98.3551864624023,103.160125732422,2297
0.995118975639343,150.929809570312,96.7736053466797,101.972473144531,2038
0.913574993610382,148.187408447266,97.1328201293945,101.368896484375,2545
0.883170008659363,150.048324584961,99.8497695922852,105.31436920166,2691
0.929982006549835,153.966049194336,99.8197913644752,107.247863769531,2354
0.965052008628845,152.986618041992,98.7754135131836,104.561653137207,2013
0.901103019714355,150.44010925293,99.1206665039062,103.53929901123,2517
0.954931020736694,152.986618041992,98.7787017822266,104.660545349121,2691
0.960555970668793,153.672225952148,98.7620468139648,104.048713684082,2254
0.894559979438782,150.635986328125,98.2297668457031,102.981758117676,2082
0.898777008056641,150.733932495117,98.4511413574219,102.434989929199,2744
